cosmosvaloper,cosmos,moniker,pubkey,address,cosmosvalcons,bonded,jailed,left_active_set,left_heights,joined_active_set,joined_heights,jailed_during_period,jailed_time,jailed_block,jailed_reason
cosmosvaloper1j7vv9pxyd60ld7entazrxk9ardjkc6rxx7h6sg,cosmos1j7vv9pxyd60ld7entazrxk9ardjkc6rxr2r0um,sly-moniker-test-1,6LCFDHwfEB0LIvKBZdI0slhpHpd6EmniRyBxxQbqIJk=,1AB0D84380F9586BE43C1CD3DF60FF925A7B129D,cosmosvalcons1r2cdssuql9vxhepurnfa7c8ljfd8ky5ac0qdlm,False,True,False,,False,,False,,,
cosmosvaloper1l88wm5z8grvr0cly6ju5sqh08d352nrm5n5ksv,cosmos1l88wm5z8grvr0cly6ju5sqh08d352nrm38qrul,sravya-validator,P+osehCD+5D+s6SADpL/Tm+f7IRGdHOaLmu0j0x+oZc=,ACB5ADD0F755CA9806E3FB2CFEC94BEAD81A868A,cosmosvalcons14j66m58h2h9fsphrlvk0aj2tatvp4p52652s4h,False,True,False,,False,,False,,,
cosmosvaloper16mewlj7vlvtfvawtldazth4r76qxtz4naytryh,cosmos16mewlj7vlvtfvawtldazth4r76qxtz4ncslkgy,StakeUp,VxJ/bRQH7l0rASSbATmz+ZZeXAMDbQKnt3jdgBgPFgU=,CDA707154A334B8206DBF9A63EAB8882DF3B64DC,cosmosvalcons1eknsw922xd9cypkmlxnra2ugst0nkexus7km3z,True,False,False,,True,18988371,False,,,
cosmosvaloper1ax0alv7jx78mkhvf5jaxq322qyr82rz7k8dc00,cosmos1ax0alv7jx78mkhvf5jaxq322qyr82rz7nnedru,StakeWithUs,9LDJ8ZOJ55+hZ8NbAY5kc7Ne1YP/+mwT8VAqcdTwfz8=,F2079C82B950A678933E425B386A305FB2B11902,cosmosvalcons17greeq4e2zn83ye7gfdns63st7etzxgzfgy67a,False,True,False,,False,,False,,,
cosmosvaloper18w4xd237ng8v4ne0pkzymclxk8wzzgzccz06jk,cosmos18w4xd237ng8v4ne0pkzymclxk8wzzgzcakm079,Stakewolle.com,2AQADYgTmjmZHH9lVF4M/A3zGi3EkbelIe86qHn/nHg=,F0FC7BAD7C0A9888F065E2881B86B87791547AD5,cosmosvalcons17r78httup2vg3ur9u2yphp4cw7g4g7k4pu9w2z,False,True,False,,False,,False,,,
cosmosvaloper1j47p27dj55kpvhae5r65llyf0k7c8pznsumh33,cosmos1j47p27dj55kpvhae5r65llyf0k7c8pzn4g0zaz,stakey mcstakeface,iV0HTDyrga+FXYw8G05rYdd4+9jGICl84zuJ80MoOxA=,C1C6419E08A3EFA4270F13238CE3653A93006BBB,cosmosvalcons1c8ryr8sg50h6gfc0zv3cecm982fsq6amzzwdre,False,True,False,,False,,False,,,
cosmosvaloper1tpc9qrxlkl5m8gtlkwcy8cvan53rf9zu7uuc5q,cosmos1tpc9qrxlkl5m8gtlkwcy8cvan53rf9zumggdcn,Stakin,bqW4s7gLVXaT49IbycRNm/ijDblJamQJRklnRg8cYKc=,C4B43AD50671C3A148788BA0376D1B0C71D278D9,cosmosvalcons1cj6r44gxw8p6zjrc3wsrwmgmp3cay7xelqn33k,False,True,False,,False,,False,,,
cosmosvaloper1nsaekmwlz73snkmyxz96whnewu4a9zvkj2a6l6,cosmos1nsaekmwlz73snkmyxz96whnewu4a9zvkh7f0nf,Staking Fund,mQJStdlArJpfzMt6ItOyJ6m2MznWbuMSe+j6tsfj9hs=,F9BCE4094F03CD090E7AB413FBCB6149DFBF06EC,cosmosvalcons1lx7wgz20q0xsjrn6ksflhjmpf80m7phvfdkzwf,False,True,False,,False,,False,,,
cosmosvaloper18m4tgtgtlaxjf4nudsxlt454vsxmyqh0x2yzcz,cosmos18m4tgtgtlaxjf4nudsxlt454vsxmyqh0r7sh53,StakingFacilities,k3UPpO5Sz+jsjnQbKA8CKLTMt/MzekBfhB9UJfWLi9c=,26AD6A502F2E563811093651E2E3887A09046D67,cosmosvalcons1y6kk55p09etrsygfxeg79cug0gysgmt82l5y22,False,True,False,,False,,False,,,
cosmosvaloper1cymmn6xh0nns7uwlwwl2jtemn3haa7w56pz8pm,cosmos1cymmn6xh0nns7uwlwwl2jtemn3haa7w5l4kjdg,strangelove,31TXpBm8cVfCIRzhkmP6qCGEu7GXvL+KVW4KODI4PDI=,996D914BD7781280788F56EEAD71B18A57276D18,cosmosvalcons1n9kezj7h0qfgq7y02mh26ud33ftjwmgczm2ska,False,True,False,,False,,False,,,
cosmosvaloper1fctrwtph27t586q0u4fqmfmekfn8dwflufmrej,cosmos1fctrwtph27t586q0u4fqmfmekfn8dwflea0k4p,super-node,tDliF17K/GAPNq0+N4dUhIhZ4XltJTXSRIq6mYiaBnA=,6FAEE4DDB71705A179C88FE2CF70B335394D8DC5,cosmosvalcons1d7hwfhdhzuz6z7wg3l3v7u9nx5u5mrw9versat,False,True,False,,False,,False,,,
cosmosvaloper13nf09y826qerzaq2lt72a9w9rvfcdjv2tvdvu5,cosmos13nf09y826qerzaq2lt72a9w9rvfcdjv2wcees8,superjax,7tkSR6+lFdZ5pomfpFgY65F5WnWOchC8QleVLSib9AA=,75756B4485E1BBDDAD0AC5735580899DE8689D99,cosmosvalcons1w46kk3y9uxaamtg2c4e4tqyfnh5x38veme6nah,False,True,False,,False,,False,,,
cosmosvaloper1mke3arxpxxwddp73d2lqclezr8cqk6q9yfp5as,cosmos1mke3arxpxxwddp73d2lqclezr8cqk6q9pa4p3r,superjax,ej9DD0+Pgn1Ha+Xx7xNvcLsKWE2Wd2KhuoYB+cidaKo=,D0E9EB754A6B9500C94B89D19D57CAFF1E0ECF9F,cosmosvalcons16r57ka22dw2spj2t38ge6472lu0qanul2438zu,False,True,False,,False,,False,,,
cosmosvaloper162jpcgftcaf9najjku3z6thlusepk03fz4faut,cosmos162jpcgftcaf9najjku3z6thlusepk03f8pagsc,swiss-staking,La+v6w2Dwot2b8o0WYLk8r3nF7yga47W3SHod8q+oqs=,3D92E2F0D1C68221B9179F5B0275697F2129C5F2,cosmosvalcons18kfw9ux3c6pzrwghnadsyatf0usjn30j2mrxzx,False,True,False,,False,,False,,,
cosmosvaloper14tnyp78cc6kuwz4yrph7h2eauhwlzfzcyk042w,cosmos14tnyp78cc6kuwz4yrph7h2eauhwlzfzcpzmqxa,swu,ORKgq4drQgNAoV4pKN33/RKrSo97VneUQdSuzuOZwpg=,EACD102E784F3AFE2C46FFB3CD09EB2FB24BB07D,cosmosvalcons1atx3qtncfua0utzxl7eu6z0t97eyhvra6ftxs9,False,True,False,,False,,False,,,
cosmosvaloper1ankp9rwxatv8nuuetykls7lvl3safnsfmr7jyx,cosmos1ankp9rwxatv8nuuetykls7lvl3safnsf7h28g4,swu,ZV/o2Xvg+3rlELPghNOKM4Ki7fNQSaiDpDXJefe3Bpo=,9129D5DA22C60EC6FBD24434CA654B4972C2E29D,cosmosvalcons1jy5atk3zcc8vd77jgs6v5e2tf9ev9c5ahaef4v,False,True,False,,False,,False,,,
cosmosvaloper1t8dsvjaftcf8waslyjfr539t8c0730ttw4a76r,cosmos1t8dsvjaftcf8waslyjfr539t8c0730tttpftks,syncnode,R0EvAcNXzLnSgU5QXUCG2OMr1imOnEQjciujWy68OR0=,59ACE01E013D1DF21176C25BDF4EF7A787A1BFA5,cosmosvalcons1txkwq8sp85wlyytkcfda7nhh57r6r0a9p0htdr,False,True,False,,False,,False,,,
cosmosvaloper1kg6vepn673ja73zgt5e5dy9tjsyrwnlgsl95rl,cosmos1kg6vepn673ja73zgt5e5dy9tjsyrwnlg4t3p0v,Tessellated,0BdfO8HksQmS/0uxkkpN9R/kNDuqEcpvPbXt5FxKcoM=,5B3E4E9A3FDC8B524EB9BBD38ACFCE8DDE965DFF,cosmosvalcons1tvlyax3lmj94yn4eh0fc4n7w3h0fvh0lw059ea,False,True,False,,False,,False,,,
cosmosvaloper1evu7pnuull66ve20uh55s5nnrh253h333pc3c7,cosmos1evu7pnuull66ve20uh55s5nnrh253h3354vy5d,Test POC Validator,Br2JOix5r4p79P+0XjuhSrVCwipalW5Cty1gbNio1KQ=,263C36B2E55CD7BAD860DEF1785A39AF1C3C9585,cosmosvalcons1yc7rdvh9tntm4krqmmchsk3e4uwre9v9kkndkv,False,True,False,,False,,False,,,
cosmosvaloper173kwc7smmwqp9tk6nv7jgfqdqkthzt7y28d9jg,cosmos173kwc7smmwqp9tk6nv7jgfqdqkthzt7y0nes7m,Test POC Validator,AUCqX8VsCbGia1yBd8jzFWh35P6KRPiEWVfiYeCxB24=,452CD4EAD0D1AAB13A5BBB6145DC4FD14FE48E18,cosmosvalcons1g5kdf6ks6x4tzwjmhds5thz06987frscwrvvp7,False,True,False,,False,,False,,,
cosmosvaloper1jretfxev7kjy0d4hsvt6r8ksclu8xfnr5c4z08,cosmos1jretfxev7kjy0d4hsvt6r8ksclu8xfnr3vphr5,Test Valoper Please Ignore,N6jNmHdCyw8Ld8vhXybppNHReiPTNhLlHmapmF6EUXk=,63F071C0E870BFD5A95B38306A6D8691DB2566A6,cosmosvalcons1v0c8rs8gwzlat22m8qcx5mvxj8dj2e4xpddny6,False,True,False,,False,,False,,,
cosmosvaloper1eawa5lpg7283jxyyx006etqg9fm6grx98gk0n9,cosmos1eawa5lpg7283jxyyx006etqg9fm6grx9zuz6lk,test-cvms,5RP1fN2feXBAZt5itqU7XTTB59xn2Mk+2QJNsoX8j/I=,7343F26C4AE8ED80B50A7A80C2E1C28CF0EAB2E7,cosmosvalcons1wdplymz2arkcpdg202qv9cwz3ncw4vh8jakfja,False,True,False,,False,,False,,,
cosmosvaloper1t2xnxft9sjv5gap75yyq8wldj29v76w3sjunpa,cosmos1t2xnxft9sjv5gap75yyq8wldj29v76w34xgxdw,test-nest,qlfGlzf0cN94Ot8p5wJKF5q5u1xsrxCLGM6VTWP6RNA=,73813B6A1843CC11ABBE0AAE5EF98C4B886E4DF5,cosmosvalcons1wwqnk6scg0xpr2a7p2h9a7vvfwyxun04ejddtw,False,True,False,,False,,False,,,
cosmosvaloper1vpv54j4zu7v5xd4u8w5p429yrehzy375vlah7r,cosmos1vpv54j4zu7v5xd4u8w5p429yrehzy375ftfzjs,test-proposer 🐸,XlGBPbwLVR9Ry3bAIJAh/DdE42WUI0F+CjWnqaw7OTI=,A8BE2FA2DCAB13E0BA5DC1A765DA71511A2CF1C2,cosmosvalcons14zlzlgku4vf7pwjacxnktkn32ydzeuwz6pchrn,False,True,False,,False,,False,,,
cosmosvaloper1ym9a6v37w708w9zt7quymv6z33tw9gzna2cqxe,cosmos1ym9a6v37w708w9zt7quymv6z33tw9gznc7v422,test-val,SXRiw3vl28cg4EGsRHS8fSxSfFr8t0OB2gL0FZcZ9+A=,8798E881DD64EEF6FCB6EF42DF32B4A950AEA9DB,cosmosvalcons1s7vw3qwavnh0dl9kaapd7v4549g2a2wm0g75n7,False,True,False,,False,,False,,,
cosmosvaloper1jwdckx4kfx6gev42q8dgmyndfpxng2gx4ccntz,cosmos1jwdckx4kfx6gev42q8dgmyndfpxng2gxsvvx83,test-val-v15.2,imViJt+GGGOqbJUB+tUX8dHVq7T4D4qadyG3c/+LR4c=,A19A784FE96F7A2A5B699A5DFF85FED8DE377451,cosmosvalcons15xd8snlfdaaz5kmfnfwllp07mr0rwaz34lr3na,False,True,False,,False,,False,,,
cosmosvaloper19vutvs8z4fknq394ueg3r3xqhv7laud93489ga,cosmos19vutvs8z4fknq394ueg3r3xqhv7laud95pnsyw,test-validator,LrIE3ECrdH8fPmNd7+rV8xquKLU1Z622Q5JFD//smK8=,9C94967A9BE780905C0A7F3A0433D2B90DE6EDA1,cosmosvalcons1nj2fv75mu7qfqhq20uaqgv7jhyx7dmdpsxefm2,False,True,False,,False,,False,,,
cosmosvaloper1nnz0ypsy7lmvc5tqy8rzf7ppauju95yux3r0yy,cosmos1nnz0ypsy7lmvc5tqy8rzf7ppauju95yur9h6gh,TEST2603,xZwm/SCclsqSJyq/xHraGb76D1PqBtqx+E7iB5qNJPU=,B90CA4E24603070C87799BD0024E93FC42D7B9DE,cosmosvalcons1hyx2fcjxqvrsepmen0gqyn5nl3pd0ww74w3hlx,False,True,False,,False,,False,,,
cosmosvaloper1tv4x3r4uws5v39wdzx20s23m878yv548m3dse7,cosmos1tv4x3r4uws5v39wdzx20s23m878yv54879e94d,Testing Validator UI,Bw5OSHs2qzxCohTswOt1HdmYrY2ftR0Go2CYWNpVDPI=,57EA5F3A04C5BF4006882CB7A6902FC2A1273129,cosmosvalcons12l497wsyckl5qp5g9jm6dyp0c2sjwvffd5qwf9,False,True,False,,False,,False,,,
cosmosvaloper1m68vt35dhvgypxhdydx5n5qd4j6n9n24xdq66q,cosmos1m68vt35dhvgypxhdydx5n5qd4j6n9n24re50kn,testingK8sValidator-02,UNsn6ARJiZcVbDEUT24gVT3AGFNbOHpNywFiPvpI9Hc=,D007F91E36E9A9A6DF11BD3001D647EFC0277B26,cosmosvalcons16qrlj83kax56dhc3h5cqr4j8alqzw7exgzht4l,False,True,False,,False,,False,,,
cosmosvaloper12jm78lcft3af4x2gvqwgvvre04tmktq2xqj2vw,cosmos12jm78lcft3af4x2gvqwgvvre04tmktq2r5xlqa,Testnet cosmos Af,UxPnOZ/rctWVgmz55m80RAquLqCmXEmwgIVVDywJfLc=,5144CBF1DB983D51E7DC50E8095FA5C1889C2E7E,cosmosvalcons129zvhuwmnq74re7u2r5qjha9cxyfctn7gev94v,False,True,False,,False,,False,,,
cosmosvaloper1taz6kcz0ppgmutnfn5yeylqhh376jyqmulgjlv,cosmos1taz6kcz0ppgmutnfn5yeylqhh376jyqmetu8nl,testnet-Compass,u8pKlCvG9bQMR1FWsev7vjE9R6JWlJXoRydYX04cGzU=,F9340AB17AC3D4BE628F2F7BD4C74EBFA000C2F6,cosmosvalcons1ly6q4vt6c02tuc509aaaf36wh7sqpshkmu84jw,False,True,False,,False,,False,,,
cosmosvaloper1m4xceeelaklwnpw6tmf4awguqrykxunacdw3y3,cosmos1m4xceeelaklwnpw6tmf4awguqrykxunaae6ygz,testnet-Compass,mFCmdNFDZ2e7K2823pW+ilBt+AiPJM7YxPpWGDT88nM=,3E82ADE2627F88632C222E59B704BE14B07BE029,cosmosvalcons186p2mcnz07yxxtpz9evmwp97zjc8hcpf68ruvs,False,True,False,,False,,False,,,
cosmosvaloper1lqqjntt0xm30lde0d8tquxek9p7xlraswz64gn,cosmos1lqqjntt0xm30lde0d8tquxek9p7xlrastkwqyq,testnetCompass,w5EJsyfAc6nZMcAP4zgnT/axEddoh42qoE6/9VmHxc4=,2B3FCA7773BB5E103D1CD75B6E643C72449CEBB4,cosmosvalcons19vlu5amnhd0pq0gu6adkuepuwfzfe6a5rjwd8j,False,True,False,,False,,False,,,
cosmosvaloper1ng8u83ndqtpmkewpfw4ml635fnjkgxa0ncav8q,cosmos1ng8u83ndqtpmkewpfw4ml635fnjkgxa0kvfetn,testnode,B/hBS848wnI9zUkL0QPdYqXHAOt7X5K4SUz2xCsRctw=,34AE275576ACB72D50B4E9316EEAF7BA327B2C9F,cosmosvalcons1xjhzw4tk4jmj6595aycka6hhhge8ktylzj7dt5,False,True,False,,False,,False,,,
cosmosvaloper1vxmq9w27gzv3tkx9chge35783xaet3u90lwnp6,cosmos1vxmq9w27gzv3tkx9chge35783xaet3u92t6xdf,testnode2,R6lbv0qXvd42ZjyNBpBO4wMfgw3Ac1AUWOXoGbMLdtk=,8BD3E2BE48723C2174C10A8AA50D58D43DE685FE,cosmosvalcons130f790jgwg7zzaxpp2922r2c6s77dp07s09suy,False,True,False,,False,,False,,,
cosmosvaloper1p3j4g00ucdj6zt8eh7md87jgr9ng2fv0r9gg8a,cosmos1p3j4g00ucdj6zt8eh7md87jgr9ng2fv0x3uatw,Tests,nEyM1Jbn+0DzVdpYhSiQk6XkMR9R3e6K0KvC9VZfgE8=,DA4F5F318045D4690C561CB450005668355A70B3,cosmosvalcons1mf847vvqgh2xjrzkrj69qqzkdq645u9n4l5nfz,False,True,False,,False,,False,,,
cosmosvaloper1nkv032qus4usctmf64wvr87xdyppxkcmwmhpr4,cosmos1nkv032qus4usctmf64wvr87xdyppxkcmt0r50x,testval,g6XzUSaP4nRRUamUyjWa4mq8NuJoTK//BW7UQf1f9Pw=,CEFF21D13448D47EFBE0041F9E5679DC5DF782C8,cosmosvalcons1emljr5f5fr28a7lqqs0eu4nem3wl0qkg9mvlxm,False,True,False,,False,,False,,,
cosmosvaloper1crhq4mfg9euf8fg2mupnyetmm2s0axsa4rkrg2,cosmos1crhq4mfg9euf8fg2mupnyetmm2s0axsashzkye,testval,Cz2G45FPU2DhPd9/abhU4kczkJ1cbhGW20ruSjGscNg=,18EA8F83890518E224D637EE43F8940428CC4C9D,cosmosvalcons1rr4glqufq5vwyfxkxlhy87y5qs5vcnyaw38tpq,False,True,False,,False,,False,,,
cosmosvaloper1zjrwtj92t20332jwq52573z4njctmpavc4xptx,cosmos1zjrwtj92t20332jwq52573z4njctmpavapj584,testval2,1GyoUQNv8CgP1J7+MUi7U76lPyVxomDG1xyMJ94BUus=,CCAD465C53853E7C35EBA56BB0F04FF0726FC080,cosmosvalcons1ejk5vhzns5l8cd0t544mpuz07pexlsyqjsfw2u,False,True,False,,False,,False,,,
cosmosvaloper1k8p4cx52kx6ghmd2ruwa4muhnsj347lfvsmdfp,cosmos1k8p4cx52kx6ghmd2ruwa4muhnsj347lffy0c9j,testvalidator,ihHb6gyCecervTb/uwF+k9mYtBuA+bcVzYNJQgVS8/s=,0F857E1BD398634E0347D540151AB915D6E8F35E,cosmosvalcons1p7zhux7nnp35uq6864qp2x4ezhtw3u677epy9t,False,True,False,,False,,False,,,
cosmosvaloper19l9qy4mzqyyjkedfvldlej2l4053uhwexc8x6c,cosmos19l9qy4mzqyyjkedfvldlej2l4053uhwervnnkt,testX,ecV6QgsVEi35FgwrFepCIkmn9rFSUjvzK1EQqAS2mjI=,9AABCC58FFFD7FEAA496EF3C3E7143EB60FD3A56,cosmosvalcons1n24uck8ll4l74fykau7ruu2rads06wjkwkx622,False,True,False,,False,,False,,,
cosmosvaloper1xhp07jjkm2yukjy8rge4j9a4urgnyerulkcyh9,cosmos1xhp07jjkm2yukjy8rge4j9a4urgnyeru6zv3mk,test🧪,Wk4qYY887VYEcybKtTKmaXZ2rBfKVNUzvZ3qNYrjxAs=,8753357219D0B8E7C6ABCC2D0CF8ACBE4D1AD85E,cosmosvalcons1safn2use6zuw034teskse79vhex34kz74uwp87,False,True,True,18827287|18923408|19020382,True,18913407|19010381,True,2026-09-07T23:51:34Z,18923407,downtime
cosmosvaloper138lswp859dv8265cdzy7p7zccdaz2m90s6m094,cosmos138lswp859dv8265cdzy7p7zccdaz2m904w06fx,TienThuatToan Capital,1CVArS1W5fn2b7yLdzoIHyglnAij1dP0Wwn2kATL7YY=,E8E763A92203636FD220A1509318613957504D92,cosmosvalcons1arnk82fzqd3kl53q59gfxxrp89t4qnvjr2d8uu,False,True,False,,False,,False,,,
cosmosvaloper1pu79syn4rrmrcsd4twnal9ue2zp4na5rscqrwg,cosmos1pu79syn4rrmrcsd4twnal9ue2zp4na5r4v5kzm,U-Testnet,ch7/c2tJPk5wDSgpNNp87STFZ2JDXPXO1eWCCvmDq0E=,CD8837461F6C0735A2CF7E96538C812B66CD331F,cosmosvalcons1ekyrw3sldsrntgk006t98ryp9dnv6vclh26ld9,False,True,False,,False,,False,,,
cosmosvaloper18r27wxh48n3cmreehqsu8qgk7t9umhp3sgzsfk,cosmos18r27wxh48n3cmreehqsu8qgk7t9umhp34uk999,ugprade-val-1,N+8mh7sHczQ7BrX+zjuoswvzcvTL1SjUSbi76Je9+nE=,FF57AFFDC055C3B25EFAF6240BA2E60C4DB3082C,cosmosvalcons1lat6llwq2hpmyhh67cjqhghxp3xmxzpvggcfv9,False,True,False,,False,,False,,,
cosmosvaloper1eagv6624g8yxz9xg5sum2l2swza9gaq4wwaaf8,cosmos1eagv6624g8yxz9xg5sum2l2swza9gaq4t6fg95,ugprade-val-1-NEW,mPXe4vJdJIEvvUc4ZDs9ILoi+s0kHqlw1HjFxLJ096E=,F2958B801774D0ED6C71BF0153DEFDE84004E3C8,cosmosvalcons1722chqqhwngw6mr3huq48hhaapqqfc7gl37h4u,False,True,False,,False,,True,2026-09-09T07:42:38Z,18941809,downtime
cosmosvaloper1rua5atzhwp77k0fdrct34mr0s6n7y8gmkfc75y,cosmos1rua5atzhwp77k0fdrct34mr0s6n7y8gmnavtch,ugprade-val-2,j9TescHFPkKDbVIWXmlm4waaIYBFRm8B/ixHN/RPo7c=,B4104A97534C7997605232E3C84BE0D9CCCB0D65,cosmosvalcons1ksgy496nf3uewczjxt3usjlqm8xvkrt96u2w82,False,True,False,,False,,True,2026-09-09T07:42:38Z,18941809,downtime
cosmosvaloper18nwtq29w5f3d56ynw0jhjacj3qqmfhzg7lcuml,cosmos18nwtq29w5f3d56ynw0jhjacj3qqmfhzgmtvfhv,ugprade-val-3,3kexzeVOV/fa8CGeBszv8vc4gEc81taA7Fhw+kG4eDE=,835462A92AE313E87BB91E6C656AC2CF11DFF6B2,cosmosvalcons1sd2x92f2uvf7s7aerekx26kzeugala4ja5q6j8,False,True,False,,False,,True,2026-09-09T07:42:38Z,18941809,downtime
cosmosvaloper1ty4zpvqz0z25x9590vuulsg8td68m7slj3g6w2,cosmos1ty4zpvqz0z25x9590vuulsg8td68m7slh9u0ze,ugprade-val-4,ZHOlvZrr90NCk2BSO1L+FOV0bRCEF2D+Qc3SxjPOcbI=,071D07280F206E5AB4F07FBA0A9FBECBD6AA90A4,cosmosvalcons1quwsw2q0yph94d8s07aq48a7e0t24y9yh8scw5,False,True,True,18941810,False,,True,2026-09-09T07:42:32Z,18941809,downtime
cosmosvaloper1kjzkvs82wl22rcl9qrhxxx5tg4yx8zpq5cl3kd,cosmos1kjzkvs82wl22rcl9qrhxxx5tg4yx8zpq3vty67,ugprade-val-5,rEP3lJrl2dsxkos+PGZoaKibhpDOfQ9hLJfnFlrcD0E=,38DAF86498432B8156CDD19EAAD79C6DB7FE9B82,cosmosvalcons18rd0seycgv4cz4kd6x0244uudkmlaxuzqca9g3,False,True,True,18941810,False,,True,2026-09-09T07:42:32Z,18941809,downtime
cosmosvaloper17tldr6ujyean9970xa8326gulytf2lsnkht7dp,cosmos17tldr6ujyean9970xa8326gulytf2lsnnrltpj,Up in Smoke,su13hd2V8pR0yuVX7FFVluCV/mkPho42tV4SO5bG74U=,8CA52263E087D3643A55E6E2AB82D27B3337F569,cosmosvalcons13jjjyclqslfkgwj4um32hqkj0ven0atfcneav3,False,True,False,,False,,False,,,
cosmosvaloper194z8v2gls28enc6hqsh5l8nvt3gtmxnm3znc6z,cosmos194z8v2gls28enc6hqsh5l8nvt3gtmxnm5k8dk3,uprovider,1C0qusoK3mO3gGsdM1EmpRI19SGW78edr7yT91JIVFQ=,1E719186D1FB241CBC2D93CF150BFDC35D2191A4,cosmosvalcons1recerpk3lvjpe0pdj0832zlacdwjrydy4l7l56,False,True,False,,False,,False,,,
cosmosvaloper1t49330ljem0gqn8elv4jajznrs3h6wfnl4eaef,cosmos1t49330ljem0gqn8elv4jajznrs3h6wfn6pdg46,uprovider,nUK9tpwtB2YcUt/GujS24FThx5PC5pKnJtR7fN1srPs=,C734FFEDB3FA650975A7F545B94E36D927C34059,cosmosvalcons1cu60lmdnlfjsjad874zmjn3kmynuxszesrfkhx,False,True,False,,False,,False,,,
cosmosvaloper1felj9jv3k5xe3y2mdnnl4udqjn0f0lvku5x3c6,cosmos1felj9jv3k5xe3y2mdnnl4udqjn0f0lvkeqjy5f,v20-upgrade-val,wiYOq0yuWLBNUb3faq4BvryFOCjbfCrdDBCp9Okislk=,96DCED15AD439F94635A042DEA14C94587A9D9B9,cosmosvalcons1jmww69ddgw0egc66qsk759xfgkr6nkde4z0a20,False,True,False,,False,,False,,,
cosmosvaloper10ac068pccf6p48tq260zaa55mxglh677hstgt2,cosmos10ac068pccf6p48tq260zaa55mxglh677jyla8e,v[Nodes]V,d+J0u354bXBCyAQsS2idaYLvkr3PEv7/EYG8fT5xF1s=,CA6A31B86E6D166292027CBFBE588C0FA1D6FFF3,cosmosvalcons1ef4rrwrwd5tx9ysz0jlmukyvp7sadllntccht8,False,True,False,,False,,False,,,
cosmosvaloper10v9jeaw49naw4ud6zg6grw2u4tpf60j4la8wwd,cosmos10v9jeaw49naw4ud6zg6grw2u4tpf60j46fnmz7,Validator 1,S77hCw51K2srRuUfj2tGsF/Quyq+Y8ToDPZ3Cl6wa3g=,69B9A7CA70AC1A19C4D284C52BE495B740EC1B8F,cosmosvalcons1dxu60jns4sdpn3xjsnzjhey4kaqwcxu0xwa58n,False,True,False,,False,,False,,,
cosmosvaloper1wn8s4pk34c2zfs30kk8ue5nt9jqj6exn5wl2c7,cosmos1wn8s4pk34c2zfs30kk8ue5nt9jqj6exn36tl5d,Validator has shut down,pss1JOG0uaY+6HNJD8N78Dqp4tT/jVVvGubR2v4CHwk=,A01BDC129A5D16A071D8C39BEA0BD296CDCEFC03,cosmosvalcons15qdacy56t5t2quwccwd75z7jjmxualqrwehuza,False,True,False,,False,,False,,,
cosmosvaloper15nnj3kulf55f2z2uagc0f0assat995w3gxlqww,cosmos15nnj3kulf55f2z2uagc0f0assat995w3djt4za,validator-moniker-1,QBzZc0jRgvqzhFSDAWD5ohLa14L4SeVCCgHR6Rra1GQ=,DA45BD4333910583DC0D2B24F6D6FCEED0E762CC,cosmosvalcons1mfzm6senjyzc8hqd9vj0d4huamgwwckvp897s2,False,True,False,,False,,False,,,
cosmosvaloper1hkvy4ljfvy4dwacpkeyappsypenmk7ry50mqw9,cosmos1hkvy4ljfvy4dwacpkeyappsypenmk7ry3m04zk,Vinjan.Inc,YshM0gbyRGjvu4aWKhat4LFSYnmvnFtQL8LhvfqQxic=,DADEE97A0EF5F601FE39D14163EFDEAE443A0C3D,cosmosvalcons1mt0wj7sw7hmqrl3e69qk8m774ezr5rpal22stu,False,True,False,,False,,False,,,
cosmosvaloper1jm8sleg5gv5upvslxd7mjsc9q5t90mvx3r9g9s,cosmos1jm8sleg5gv5upvslxd7mjsc9q5t90mvx5h3afr,Virtual Hive,yzbnoQv2v/+lgyHFs90mvuQP58xP0lDlFbhPgcmQWds=,A98E7F85928D4768D1092F6F66EBEFB9C46E43FC,cosmosvalcons14x88lpvj34rk35gf9ahkd6l0h8zxusluh2rrry,False,True,False,,False,,False,,,
cosmosvaloper19fr5qvpk97pswyyrw2e5e3d2ruddlmuj96k2f5,cosmos19fr5qvpk97pswyyrw2e5e3d2ruddlmujqwzl98,vNodes[V],J/VwQxrrz6bONJAIzIzexObndE3JVM5N+zHldOt0tzo=,452C9FDC50CF3CE2F0C50C62DAE043714D2E1A37,cosmosvalcons1g5kflhzseu7w9ux9p33d4czrw9xjux3hylqd3s,False,True,False,,False,,False,,,
cosmosvaloper179as9jtzcz3mschvf5f3erf0pdag6a7p7pyend,cosmos179as9jtzcz3mschvf5f3erf0pdag6a7pm4svl7,vNodes[V],lsrafe8N+4zKzkFgl8kKuisoXCWbgyT28k7BVpQG+cg=,2D0299634B8E806BD69862997425ECA8C787F5DF,cosmosvalcons195pfjc6t36qxh45cv2vhgf0v4rrc0awln6a09t,False,True,False,,False,,False,,,
cosmosvaloper1xffhmzzrvxm6csekm38saqxr6m72sayl47tkhc,cosmos1xffhmzzrvxm6csekm38saqxr6m72sayls2lrmt,VoidStake,kPTZe9k2I/tw4lrWZ0UDXsxT93LDJFpg2obvVZbOFCo=,3172AD3F84952A537E475BAF8FE2AC2CD5CDB9C2,cosmosvalcons1x9e260uyj549xlj8twhclc4v9n2umwwztatr0c,True,False,False,,True,18985618,False,,,
